posicao_ranking,nome_fundo,categoria,data_cota,cotacao,z-score
2672,Fundo E - Select,Renda Fixa,2024-02-11,80.25,1.2123236196173095
2673,Fundo E - Select,Renda Fixa,2024-04-07,82.95,1.2123236196173095
2674,Fundo E - Select,Renda Fixa,2024-04-24,79.57,1.2123236196173095
2675,Fundo E - Select,Renda Fixa,2024-01-25,80.09,1.2123236196173095
2676,Fundo E - Select,Renda Fixa,2024-04-17,81.88,1.2123236196173095
2677,Fundo E - Select,Renda Fixa,2024-02-17,83.73,1.2123236196173095
2678,Fundo E - Select,Renda Fixa,2024-05-19,80.31,1.2123236196173095
2679,Fundo E - Select,Renda Fixa,2024-01-30,85.95,1.2123236196173095
2680,Fundo E - Select,Renda Fixa,2024-02-25,79.21,1.2123236196173095
2681,Fundo E - Select,Renda Fixa,2024-03-05,82.06,1.2123236196173095
2682,Fundo E - Select,Renda Fixa,2024-04-13,78.39,1.2123236196173095
2683,Fundo E - Select,Renda Fixa,2024-03-04,83.5,1.2123236196173095
2684,Fundo E - Select,Renda Fixa,2024-01-16,82.19,1.2123236196173095
2685,Fundo E - Select,Renda Fixa,2024-05-10,0.0,1.2123236196173095
2686,Fundo E - Select,Renda Fixa,2024-04-18,80.51,1.2123236196173095
2687,Fundo E - Select,Renda Fixa,2024-03-06,78.45,1.2123236196173095
2688,Fundo E - Select,Renda Fixa,2024-04-03,78.68,1.2123236196173095
2689,Fundo E - Select,Renda Fixa,2024-04-16,80.48,1.2123236196173095
2690,Fundo E - Select,Renda Fixa,2024-03-22,77.4,1.2123236196173095
2691,Fundo E - Select,Renda Fixa,2024-04-23,81.37,1.2123236196173095
2692,Fundo E - Select,Renda Fixa,2024-02-26,91.49,1.2123236196173095
2693,Fundo E - Select,Renda Fixa,2024-03-30,300.1268165859564,1.2123236196173095
2694,Fundo E - Select,Renda Fixa,2024-01-11,80.6,1.2123236196173095
2695,Fundo E - Select,Renda Fixa,2024-01-08,84.9,1.2123236196173095
2696,Fundo E - Select,Renda Fixa,2024-05-08,80.53,1.2123236196173095
2697,Fundo E - Select,Renda Fixa,2024-01-07,78.7,1.2123236196173095
2698,Fundo E - Select,Renda Fixa,2024-03-15,79.89,1.2123236196173095
2699,Fundo E - Select,Renda Fixa,2024-02-09,83.54,1.2123236196173095
2700,Fundo E - Select,Renda Fixa,2024-04-29,81.38,1.2123236196173095
2701,Fundo E - Select,Renda Fixa,2024-01-28,80.88,1.2123236196173095
2702,Fundo E - Select,Renda Fixa,2024-02-13,0.0,1.2123236196173095
2703,Fundo E - Select,Renda Fixa,2024-05-21,78.87,1.2123236196173095
2704,Fundo E - Select,Renda Fixa,2024-03-09,81.61,1.2123236196173095
2705,Fundo E - Select,Renda Fixa,2024-02-18,80.1,1.2123236196173095
2706,Fundo E - Select,Renda Fixa,2024-03-19,80.08,1.2123236196173095
2707,Fundo E - Select,Renda Fixa,2024-04-26,82.49,1.2123236196173095
2708,Fundo E - Select,Renda Fixa,2024-03-07,73.08,1.2123236196173095
2709,Fundo E - Select,Renda Fixa,2024-04-20,80.99,1.2123236196173095
2710,Fundo E - Select,Renda Fixa,2024-01-09,0.0,1.2123236196173095
2711,Fundo E - Select,Renda Fixa,2024-03-18,79.25,1.2123236196173095
2712,Fundo E - Select,Renda Fixa,2024-05-05,82.9,1.2123236196173095
2713,Fundo E - Select,Renda Fixa,2024-05-04,80.42,1.2123236196173095
2714,Fundo E - Select,Renda Fixa,2024-02-14,80.03,1.2123236196173095
2715,Fundo E - Select,Renda Fixa,2024-01-14,81.79,1.2123236196173095
2716,Fundo E - Select,Renda Fixa,2024-05-24,79.24,1.2123236196173095
2717,Fundo E - Select,Renda Fixa,2024-01-01,78.83,1.2123236196173095
2718,Fundo E - Select,Renda Fixa,2024-05-18,93.55,1.2123236196173095
2719,Fundo E - Select,Renda Fixa,2024-04-25,79.51,1.2123236196173095
2720,Fundo E - Select,Renda Fixa,2024-03-12,83.44,1.2123236196173095
2721,Fundo E - Select,Renda Fixa,2024-04-28,81.61,1.2123236196173095
2722,Fundo E - Select,Renda Fixa,2024-03-08,80.13,1.2123236196173095
2723,Fundo E - Select,Renda Fixa,2024-04-06,300.1268165859564,1.2123236196173095
2724,Fundo E - Select,Renda Fixa,2024-01-22,81.8,1.2123236196173095
2725,Fundo E - Select,Renda Fixa,2024-03-28,80.16,1.2123236196173095
2726,Fundo E - Select,Renda Fixa,2024-04-01,0.0,1.2123236196173095
2727,Fundo E - Select,Renda Fixa,2024-01-31,81.01,1.2123236196173095
2728,Fundo E - Select,Renda Fixa,2024-02-03,80.49,1.2123236196173095
2729,Fundo E - Select,Renda Fixa,2024-02-02,0.0,1.2123236196173095
2730,Fundo E - Select,Renda Fixa,2024-03-29,78.85,1.2123236196173095
2731,Fundo E - Select,Renda Fixa,2024-03-02,81.41,1.2123236196173095
2732,Fundo E - Select,Renda Fixa,2024-01-10,79.97,1.2123236196173095
2733,Fundo E - Select,Renda Fixa,2024-03-11,81.54,1.2123236196173095
2734,Fundo E - Select,Renda Fixa,2024-04-02,79.92,1.2123236196173095
2735,Fundo E - Select,Renda Fixa,2024-02-20,80.27,1.2123236196173095
2736,Fundo E - Select,Renda Fixa,2024-01-24,83.24,1.2123236196173095
2737,Fundo E - Select,Renda Fixa,2024-04-12,82.17,1.2123236196173095
2738,Fundo E - Select,Renda Fixa,2024-05-15,79.22,1.2123236196173095
2739,Fundo E - Select,Renda Fixa,2024-05-25,79.7,1.2123236196173095
2740,Fundo E - Select,Renda Fixa,2024-02-21,84.42,1.2123236196173095
2741,Fundo E - Select,Renda Fixa,2024-01-29,77.54,1.2123236196173095
2742,Fundo E - Select,Renda Fixa,2024-05-08,80.53,1.2123236196173095
2743,Fundo E - Select,Renda Fixa,2024-02-29,81.98,1.2123236196173095
2744,Fundo E - Select,Renda Fixa,2024-05-03,81.31,1.2123236196173095
2745,Fundo E - Select,Renda Fixa,2024-04-22,72.69,1.2123236196173095
2746,Fundo E - Select,Renda Fixa,2024-01-03,80.48,1.2123236196173095
2747,Fundo E - Select,Renda Fixa,2024-01-20,82.71,1.2123236196173095
2748,Fundo E - Select,Renda Fixa,2024-02-28,81.49,1.2123236196173095
2749,Fundo E - Select,Renda Fixa,2024-03-23,82.2,1.2123236196173095
2750,Fundo E - Select,Renda Fixa,2024-01-06,82.22,1.2123236196173095
2751,Fundo E - Select,Renda Fixa,2024-04-03,78.68,1.2123236196173095
2752,Fundo E - Select,Renda Fixa,2024-05-14,80.93,1.2123236196173095
2753,Fundo E - Select,Renda Fixa,2024-02-23,79.59,1.2123236196173095
2754,Fundo E - Select,Renda Fixa,2024-03-10,79.67,1.2123236196173095
2755,Fundo E - Select,Renda Fixa,2024-02-08,81.67,1.2123236196173095
2756,Fundo E - Select,Renda Fixa,2024-03-16,81.69,1.2123236196173095
2757,Fundo E - Select,Renda Fixa,2024-01-18,81.98,1.2123236196173095
2758,Fundo E - Select,Renda Fixa,2024-04-11,80.23,1.2123236196173095
2759,Fundo E - Select,Renda Fixa,2024-03-11,81.54,1.2123236196173095
2760,Fundo E - Select,Renda Fixa,2024-03-25,300.1268165859564,1.2123236196173095
2761,Fundo E - Select,Renda Fixa,2024-02-27,83.0,1.2123236196173095
2762,Fundo E - Select,Renda Fixa,2024-02-06,80.6,1.2123236196173095
2763,Fundo E - Select,Renda Fixa,2024-05-07,80.9,1.2123236196173095
2764,Fundo E - Select,Renda Fixa,2024-02-25,79.21,1.2123236196173095
2765,Fundo E - Select,Renda Fixa,2024-04-14,81.25,1.2123236196173095
2766,Fundo E - Select,Renda Fixa,2024-03-20,76.42,1.2123236196173095
2767,Fundo E - Select,Renda Fixa,2024-03-31,77.89,1.2123236196173095
2768,Fundo E - Select,Renda Fixa,2024-02-09,83.54,1.2123236196173095
2769,Fundo E - Select,Renda Fixa,2024-05-09,81.25,1.2123236196173095
2770,Fundo E - Select,Renda Fixa,2024-01-17,82.48,1.2123236196173095
2771,Fundo E - Select,Renda Fixa,2024-01-23,80.81,1.2123236196173095
2772,Fundo E - Select,Renda Fixa,2024-01-27,81.6,1.2123236196173095
2773,Fundo E - Select,Renda Fixa,2024-04-27,80.15,1.2123236196173095
2774,Fundo E - Select,Renda Fixa,2024-03-14,78.74,1.2123236196173095
2775,Fundo E - Select,Renda Fixa,2024-02-04,300.1268165859564,1.2123236196173095
2776,Fundo E - Select,Renda Fixa,2024-02-22,81.14,1.2123236196173095
2777,Fundo E - Select,Renda Fixa,2024-02-12,83.49,1.2123236196173095
2778,Fundo E - Select,Renda Fixa,2024-05-01,80.16,1.2123236196173095
2779,Fundo E - Select,Renda Fixa,2024-02-24,77.95,1.2123236196173095
2780,Fundo E - Select,Renda Fixa,2024-04-21,300.1268165859564,1.2123236196173095
2781,Fundo E - Select,Renda Fixa,2024-05-27,80.93,1.2123236196173095
2782,Fundo E - Select,Renda Fixa,2024-05-11,79.37,1.2123236196173095
2783,Fundo E - Select,Renda Fixa,2024-04-19,83.46,1.2123236196173095
2784,Fundo E - Select,Renda Fixa,2024-04-15,300.1268165859564,1.2123236196173095
2785,Fundo E - Select,Renda Fixa,2024-05-12,80.53,1.2123236196173095
2786,Fundo E - Select,Renda Fixa,2024-05-16,81.2,1.2123236196173095
2787,Fundo E - Select,Renda Fixa,2024-02-10,79.13,1.2123236196173095
2788,Fundo E - Select,Renda Fixa,2024-03-24,82.46,1.2123236196173095
2789,Fundo E - Select,Renda Fixa,2024-02-05,78.96,1.2123236196173095
2790,Fundo E - Select,Renda Fixa,2024-04-04,81.17,1.2123236196173095
2791,Fundo E - Select,Renda Fixa,2024-04-09,83.02,1.2123236196173095
2792,Fundo E - Select,Renda Fixa,2024-03-21,78.97,1.2123236196173095
2793,Fundo E - Select,Renda Fixa,2024-05-29,79.95,1.2123236196173095
2794,Fundo E - Select,Renda Fixa,2024-02-16,78.43,1.2123236196173095
2795,Fundo E - Select,Renda Fixa,2024-01-19,79.17,1.2123236196173095
2796,Fundo E - Select,Renda Fixa,2024-03-01,81.13,1.2123236196173095
2797,Fundo E - Select,Renda Fixa,2024-02-01,81.85,1.2123236196173095
2798,Fundo E - Select,Renda Fixa,2024-01-12,300.1268165859564,1.2123236196173095
2799,Fundo E - Select,Renda Fixa,2024-02-07,80.4,1.2123236196173095
2800,Fundo E - Select,Renda Fixa,2024-02-15,81.09,1.2123236196173095
2801,Fundo E - Select,Renda Fixa,2024-04-04,81.17,1.2123236196173095
2802,Fundo E - Select,Renda Fixa,2024-05-17,83.17,1.2123236196173095
2803,Fundo E - Select,Renda Fixa,2024-04-08,80.48,1.2123236196173095
2804,Fundo E - Select,Renda Fixa,2024-04-05,83.23,1.2123236196173095
2805,Fundo E - Select,Renda Fixa,2024-03-03,81.92,1.2123236196173095
2806,Fundo E - Select,Renda Fixa,2024-05-22,82.2,1.2123236196173095
2807,Fundo E - Select,Renda Fixa,2024-01-02,300.1268165859564,1.2123236196173095
2808,Fundo E - Select,Renda Fixa,2024-03-27,82.83,1.2123236196173095
2809,Fundo E - Select,Renda Fixa,2024-03-13,300.1268165859564,1.2123236196173095
2810,Fundo E - Select,Renda Fixa,2024-05-13,80.44,1.2123236196173095
2811,Fundo E - Select,Renda Fixa,2024-05-06,81.99,1.2123236196173095
2812,Fundo E - Select,Renda Fixa,2024-01-26,81.38,1.2123236196173095
2813,Fundo E - Select,Renda Fixa,2024-05-26,77.16,1.2123236196173095
2814,Fundo E - Select,Renda Fixa,2024-04-10,300.1268165859564,1.2123236196173095
2815,Fundo E - Select,Renda Fixa,2024-03-17,79.57,1.2123236196173095
2816,Fundo E - Select,Renda Fixa,2024-01-21,83.9,1.2123236196173095
2817,Fundo E - Select,Renda Fixa,2024-04-30,79.83,1.2123236196173095
2818,Fundo E - Select,Renda Fixa,2024-03-26,300.1268165859564,1.2123236196173095
2819,Fundo E - Select,Renda Fixa,2024-05-23,78.27,1.2123236196173095
2820,Fundo E - Select,Renda Fixa,2024-01-05,78.77,1.2123236196173095
2821,Fundo E - Select,Renda Fixa,2024-01-15,79.49,1.2123236196173095
2822,Fundo E - Select,Renda Fixa,2024-01-04,57.33,1.2123236196173095
2823,Fundo E - Select,Renda Fixa,2024-05-20,80.53,1.2123236196173095
2824,Fundo E - Select,Renda Fixa,2024-02-19,81.25,1.2123236196173095
2825,Desconhecido,Multimercado,2024-03-01,70.52,1.2121548540958105
2826,Desconhecido,Multimercado,2024-05-27,71.98,1.2121548540958105
2827,Desconhecido,Multimercado,2024-02-20,69.65,1.2121548540958105
2828,Desconhecido,Multimercado,2024-05-23,68.43,1.2121548540958105
2829,Desconhecido,Multimercado,2024-05-01,73.33,1.2121548540958105
2830,Desconhecido,Multimercado,2024-04-22,72.22,1.2121548540958105
2831,Desconhecido,Multimercado,2024-02-05,71.09,1.2121548540958105
2832,Desconhecido,Multimercado,2024-05-09,69.57,1.2121548540958105
2833,Desconhecido,Multimercado,2024-01-11,69.44,1.2121548540958105
2834,Desconhecido,Multimercado,2024-03-25,71.42,1.2121548540958105
2835,Desconhecido,Multimercado,2024-04-09,69.71,1.2121548540958105
2836,Desconhecido,Multimercado,2024-04-21,70.49,1.2121548540958105
2837,Desconhecido,Multimercado,2024-03-24,71.63,1.2121548540958105
2838,Desconhecido,Multimercado,2024-04-10,71.53,1.2121548540958105
2839,Desconhecido,Multimercado,2024-04-03,72.08,1.2121548540958105
2840,Desconhecido,Multimercado,2024-02-11,69.96,1.2121548540958105
2841,Desconhecido,Multimercado,2024-02-14,72.92,1.2121548540958105
2842,Desconhecido,Multimercado,2024-01-06,72.25,1.2121548540958105
2843,Desconhecido,Multimercado,2024-03-06,70.36,1.2121548540958105
2844,Desconhecido,Multimercado,2024-02-07,71.7,1.2121548540958105
2845,Desconhecido,Multimercado,2024-02-19,72.8,1.2121548540958105
2846,Desconhecido,Multimercado,2024-05-14,71.98,1.2121548540958105
2847,Desconhecido,Multimercado,2024-03-03,74.09,1.2121548540958105
2848,Desconhecido,Multimercado,2024-03-17,72.83,1.2121548540958105
2849,Desconhecido,Multimercado,2024-04-01,70.08,1.2121548540958105
2850,Desconhecido,Multimercado,2024-01-14,72.54,1.2121548540958105
2851,Desconhecido,Multimercado,2024-03-19,71.27,1.2121548540958105
2852,Desconhecido,Multimercado,2024-01-18,69.69,1.2121548540958105
2853,Desconhecido,Multimercado,2024-03-08,68.75,1.2121548540958105
2854,Desconhecido,Multimercado,2024-05-17,72.51,1.2121548540958105
2855,Desconhecido,Multimercado,2024-05-07,71.2,1.2121548540958105
2856,Desconhecido,Multimercado,2024-05-06,69.08,1.2121548540958105
2857,Desconhecido,Multimercado,2024-01-27,71.96,1.2121548540958105
2858,Desconhecido,Multimercado,2024-04-07,72.08,1.2121548540958105
2859,Desconhecido,Multimercado,2024-02-03,73.01,1.2121548540958105
2860,Desconhecido,Multimercado,2024-05-19,71.54,1.2121548540958105
2861,Desconhecido,Multimercado,2024-05-13,71.12,1.2121548540958105
2862,Desconhecido,Multimercado,2024-01-20,70.03,1.2121548540958105
2863,Desconhecido,Multimercado,2024-04-15,71.28,1.2121548540958105
2864,Desconhecido,Multimercado,2024-05-10,73.63,1.2121548540958105
2865,Desconhecido,Multimercado,2024-04-18,69.91,1.2121548540958105
2866,Desconhecido,Multimercado,2024-03-21,70.98,1.2121548540958105
2867,Desconhecido,Multimercado,2024-01-15,71.62,1.2121548540958105
2868,Desconhecido,Multimercado,2024-01-02,73.93,1.2121548540958105
2869,Desconhecido,Multimercado,2024-02-09,72.94,1.2121548540958105
2870,Desconhecido,Multimercado,2024-05-24,70.75,1.2121548540958105
2871,Desconhecido,Multimercado,2024-03-13,72.24,1.2121548540958105
2872,Desconhecido,Multimercado,2024-05-25,70.34,1.2121548540958105
2873,Desconhecido,Multimercado,2024-02-12,71.04,1.2121548540958105
2874,Desconhecido,Multimercado,2024-02-22,71.06,1.2121548540958105
2875,Desconhecido,Multimercado,2024-05-16,72.29,1.2121548540958105
2876,Desconhecido,Multimercado,2024-02-28,70.84,1.2121548540958105
2877,Desconhecido,Multimercado,2024-01-29,71.44,1.2121548540958105
2878,Desconhecido,Multimercado,2024-01-21,69.43,1.2121548540958105
2879,Desconhecido,Multimercado,2024-01-19,72.28,1.2121548540958105
2880,Desconhecido,Multimercado,2024-03-27,72.9,1.2121548540958105
2881,Desconhecido,Multimercado,2024-03-16,72.81,1.2121548540958105
2882,Desconhecido,Multimercado,2024-04-20,72.59,1.2121548540958105
2883,Desconhecido,Multimercado,2024-04-05,71.61,1.2121548540958105
2884,Desconhecido,Multimercado,2024-01-25,300.1268165859564,1.2121548540958105
2885,Desconhecido,Multimercado,2024-03-11,73.23,1.2121548540958105
2886,Desconhecido,Multimercado,2024-04-14,72.54,1.2121548540958105
2887,Desconhecido,Multimercado,2024-02-21,70.42,1.2121548540958105
2888,Desconhecido,Multimercado,2024-04-17,71.87,1.2121548540958105
2889,Desconhecido,Multimercado,2024-05-02,68.27,1.2121548540958105
2890,Desconhecido,Multimercado,2024-02-17,72.83,1.2121548540958105
2891,Desconhecido,Multimercado,2024-02-16,81.28,1.2121548540958105
2892,Desconhecido,Multimercado,2024-03-31,72.52,1.2121548540958105
2893,Desconhecido,Multimercado,2024-05-21,72.48,1.2121548540958105
2894,Desconhecido,Multimercado,2024-03-06,70.36,1.2121548540958105
2895,Desconhecido,Multimercado,2024-05-15,73.79,1.2121548540958105
2896,Desconhecido,Multimercado,2024-03-12,72.53,1.2121548540958105
2897,Desconhecido,Multimercado,2024-04-23,71.33,1.2121548540958105
2898,Desconhecido,Multimercado,2024-01-04,71.61,1.2121548540958105
2899,Desconhecido,Multimercado,2024-04-24,71.55,1.2121548540958105
2900,Desconhecido,Multimercado,2024-01-31,72.66,1.2121548540958105
2901,Desconhecido,Multimercado,2024-05-14,71.98,1.2121548540958105
2902,Desconhecido,Multimercado,2024-04-30,68.19,1.2121548540958105
2903,Desconhecido,Multimercado,2024-04-13,73.97,1.2121548540958105
2904,Desconhecido,Multimercado,2024-04-16,71.7,1.2121548540958105
2905,Desconhecido,Multimercado,2024-05-12,73.44,1.2121548540958105
2906,Desconhecido,Multimercado,2024-04-08,69.91,1.2121548540958105
2907,Desconhecido,Multimercado,2024-03-10,70.93,1.2121548540958105
2908,Desconhecido,Multimercado,2024-05-22,71.45,1.2121548540958105
2909,Desconhecido,Multimercado,2024-02-26,69.58,1.2121548540958105
2910,Desconhecido,Multimercado,2024-03-30,72.37,1.2121548540958105
2911,Desconhecido,Multimercado,2024-05-25,70.34,1.2121548540958105
2912,Desconhecido,Multimercado,2024-05-11,70.47,1.2121548540958105
2913,Desconhecido,Multimercado,2024-04-26,74.59,1.2121548540958105
2914,Desconhecido,Multimercado,2024-05-20,70.56,1.2121548540958105
2915,Desconhecido,Multimercado,2024-05-29,72.35,1.2121548540958105
2916,Desconhecido,Multimercado,2024-03-15,72.19,1.2121548540958105
2917,Desconhecido,Multimercado,2024-05-03,72.83,1.2121548540958105
2918,Desconhecido,Multimercado,2024-01-17,300.1268165859564,1.2121548540958105
2919,Desconhecido,Multimercado,2024-03-29,71.01,1.2121548540958105
2920,Desconhecido,Multimercado,2024-05-26,70.15,1.2121548540958105
2921,Desconhecido,Multimercado,2024-04-11,72.55,1.2121548540958105
2922,Desconhecido,Multimercado,2024-03-14,70.88,1.2121548540958105
2923,Desconhecido,Multimercado,2024-04-12,69.2,1.2121548540958105
2924,Desconhecido,Multimercado,2024-02-29,71.84,1.2121548540958105
2925,Desconhecido,Multimercado,2024-05-08,69.58,1.2121548540958105
2926,Desconhecido,Multimercado,2024-01-07,74.97,1.2121548540958105
2927,Desconhecido,Multimercado,2024-05-28,73.74,1.2121548540958105
2928,Desconhecido,Multimercado,2024-04-02,72.09,1.2121548540958105
2929,Desconhecido,Multimercado,2024-03-28,70.77,1.2121548540958105
2930,Desconhecido,Multimercado,2024-03-09,72.74,1.2121548540958105
2931,Desconhecido,Multimercado,2024-02-01,71.86,1.2121548540958105
2932,Desconhecido,Multimercado,2024-02-18,64.95,1.2121548540958105
2933,Desconhecido,Multimercado,2024-01-24,72.16,1.2121548540958105
2934,Desconhecido,Multimercado,2024-04-27,72.83,1.2121548540958105
2935,Desconhecido,Multimercado,2024-02-02,70.03,1.2121548540958105
2936,Desconhecido,Multimercado,2024-02-25,300.1268165859564,1.2121548540958105
2937,Desconhecido,Multimercado,2024-04-19,71.59,1.2121548540958105
2938,Desconhecido,Multimercado,2024-01-03,71.68,1.2121548540958105
2939,Desconhecido,Multimercado,2024-02-04,70.38,1.2121548540958105
2940,Desconhecido,Multimercado,2024-01-28,70.57,1.2121548540958105
2941,Desconhecido,Multimercado,2024-04-28,73.3,1.2121548540958105
2942,Desconhecido,Multimercado,2024-02-24,71.34,1.2121548540958105
2943,Desconhecido,Multimercado,2024-01-26,71.58,1.2121548540958105
2944,Desconhecido,Multimercado,2024-05-18,70.32,1.2121548540958105
2945,Desconhecido,Multimercado,2024-05-15,73.79,1.2121548540958105
2946,Desconhecido,Multimercado,2024-03-22,71.7,1.2121548540958105
2947,Desconhecido,Multimercado,2024-01-23,71.05,1.2121548540958105
2948,Desconhecido,Multimercado,2024-01-09,73.25,1.2121548540958105
2949,Desconhecido,Multimercado,2024-01-10,72.39,1.2121548540958105
2950,Desconhecido,Multimercado,2024-03-20,70.88,1.2121548540958105
2951,Desconhecido,Multimercado,2024-02-22,71.06,1.2121548540958105
2952,Desconhecido,Multimercado,2024-01-08,68.44,1.2121548540958105
2953,Desconhecido,Multimercado,2024-04-06,69.41,1.2121548540958105
2954,Desconhecido,Multimercado,2024-01-16,0.0,1.2121548540958105
2955,Desconhecido,Multimercado,2024-01-01,72.95,1.2121548540958105
2956,Desconhecido,Multimercado,2024-02-13,72.6,1.2121548540958105
2957,Desconhecido,Multimercado,2024-04-25,71.83,1.2121548540958105
2958,Desconhecido,Multimercado,2024-03-02,71.32,1.2121548540958105
2959,Desconhecido,Multimercado,2024-05-05,70.61,1.2121548540958105
2960,Desconhecido,Multimercado,2024-04-29,71.48,1.2121548540958105
2961,Desconhecido,Multimercado,2024-02-08,70.98,1.2121548540958105
2962,Desconhecido,Multimercado,2024-03-04,70.28,1.2121548540958105
2963,Desconhecido,Multimercado,2024-02-06,70.92,1.2121548540958105
2964,Desconhecido,Multimercado,2024-02-10,71.88,1.2121548540958105
2965,Desconhecido,Multimercado,2024-04-04,69.61,1.2121548540958105
2966,Desconhecido,Multimercado,2024-01-30,73.07,1.2121548540958105
2967,Desconhecido,Multimercado,2024-02-23,69.34,1.2121548540958105
2968,Desconhecido,Multimercado,2024-01-13,72.68,1.2121548540958105
2969,Desconhecido,Multimercado,2024-03-07,70.34,1.2121548540958105
2970,Desconhecido,Multimercado,2024-01-08,68.44,1.2121548540958105
2971,Desconhecido,Multimercado,2024-01-12,71.59,1.2121548540958105
2972,Desconhecido,Multimercado,2024-05-29,72.35,1.2121548540958105
2973,Desconhecido,Multimercado,2024-03-26,71.83,1.2121548540958105
2974,Desconhecido,Multimercado,2024-03-05,72.26,1.2121548540958105
2975,Desconhecido,Multimercado,2024-02-27,72.94,1.2121548540958105
2976,Desconhecido,Multimercado,2024-03-23,72.32,1.2121548540958105
2977,Desconhecido,Multimercado,2024-01-22,0.0,1.2121548540958105
2978,Desconhecido,Multimercado,2024-05-04,70.25,1.2121548540958105
2979,Desconhecido,Multimercado,2024-01-05,72.09,1.2121548540958105
2980,Desconhecido,Multimercado,2024-02-15,70.8,1.2121548540958105
2981,Desconhecido,Previdenciário,2024-05-20,43.73,1.1848791671042913
2982,Desconhecido,Previdenciário,2024-05-08,42.67,1.1848791671042913
2983,Desconhecido,Previdenciário,2024-01-17,42.35,1.1848791671042913
2984,Desconhecido,Previdenciário,2024-02-13,42.34,1.1848791671042913
2985,Desconhecido,Previdenciário,2024-02-05,42.69,1.1848791671042913
2986,Desconhecido,Previdenciário,2024-03-04,39.17,1.1848791671042913
2987,Desconhecido,Previdenciário,2024-04-26,43.42,1.1848791671042913
2988,Desconhecido,Previdenciário,2024-04-22,42.32,1.1848791671042913
2989,Desconhecido,Previdenciário,2024-01-14,44.02,1.1848791671042913
2990,Desconhecido,Previdenciário,2024-03-03,43.42,1.1848791671042913
2991,Desconhecido,Previdenciário,2024-05-15,42.74,1.1848791671042913
2992,Desconhecido,Previdenciário,2024-04-14,42.62,1.1848791671042913
2993,Desconhecido,Previdenciário,2024-05-28,43.32,1.1848791671042913
2994,Desconhecido,Previdenciário,2024-05-29,42.37,1.1848791671042913
2995,Desconhecido,Previdenciário,2024-04-18,42.91,1.1848791671042913
2996,Desconhecido,Previdenciário,2024-04-05,42.06,1.1848791671042913
2997,Desconhecido,Previdenciário,2024-03-27,43.39,1.1848791671042913
2998,Desconhecido,Previdenciário,2024-01-07,40.78,1.1848791671042913
2999,Desconhecido,Previdenciário,2024-01-27,41.99,1.1848791671042913
3000,Desconhecido,Previdenciário,2024-05-02,42.11,1.1848791671042913
3001,Desconhecido,Previdenciário,2024-04-15,42.45,1.1848791671042913
3002,Desconhecido,Previdenciário,2024-03-05,42.3,1.1848791671042913
3003,Desconhecido,Previdenciário,2024-01-31,41.23,1.1848791671042913
3004,Desconhecido,Previdenciário,2024-01-24,42.03,1.1848791671042913
3005,Desconhecido,Previdenciário,2024-01-25,42.47,1.1848791671042913
3006,Desconhecido,Previdenciário,2024-04-25,42.49,1.1848791671042913
3007,Desconhecido,Previdenciário,2024-01-16,300.1268165859564,1.1848791671042913
3008,Desconhecido,Previdenciário,2024-05-06,40.96,1.1848791671042913
3009,Desconhecido,Previdenciário,2024-01-13,42.91,1.1848791671042913
3010,Desconhecido,Previdenciário,2024-01-19,42.69,1.1848791671042913
3011,Desconhecido,Previdenciário,2024-02-10,300.1268165859564,1.1848791671042913
3012,Desconhecido,Previdenciário,2024-04-13,41.74,1.1848791671042913
3013,Desconhecido,Previdenciário,2024-01-11,41.89,1.1848791671042913
3014,Desconhecido,Previdenciário,2024-02-27,42.17,1.1848791671042913
3015,Desconhecido,Previdenciário,2024-03-20,42.21,1.1848791671042913
3016,Desconhecido,Previdenciário,2024-04-19,44.16,1.1848791671042913
3017,Desconhecido,Previdenciário,2024-01-18,42.17,1.1848791671042913
3018,Desconhecido,Previdenciário,2024-03-23,43.31,1.1848791671042913
3019,Desconhecido,Previdenciário,2024-03-15,300.1268165859564,1.1848791671042913
3020,Desconhecido,Previdenciário,2024-05-13,43.56,1.1848791671042913
3021,Desconhecido,Previdenciário,2024-04-29,42.4,1.1848791671042913
3022,Desconhecido,Previdenciário,2024-04-27,43.25,1.1848791671042913
3023,Desconhecido,Previdenciário,2024-03-01,41.69,1.1848791671042913
3024,Desconhecido,Previdenciário,2024-01-06,42.98,1.1848791671042913
3025,Desconhecido,Previdenciário,2024-02-07,0.0,1.1848791671042913
3026,Desconhecido,Previdenciário,2024-01-23,43.24,1.1848791671042913
3027,Desconhecido,Previdenciário,2024-05-03,41.92,1.1848791671042913
3028,Desconhecido,Previdenciário,2024-01-29,41.52,1.1848791671042913
3029,Desconhecido,Previdenciário,2024-03-28,300.1268165859564,1.1848791671042913
3030,Desconhecido,Previdenciário,2024-05-16,43.59,1.1848791671042913
3031,Desconhecido,Previdenciário,2024-04-01,42.83,1.1848791671042913
3032,Desconhecido,Previdenciário,2024-05-12,43.07,1.1848791671042913
3033,Desconhecido,Previdenciário,2024-02-03,44.21,1.1848791671042913
3034,Desconhecido,Previdenciário,2024-04-06,42.5,1.1848791671042913
3035,Desconhecido,Previdenciário,2024-02-02,41.92,1.1848791671042913
3036,Desconhecido,Previdenciário,2024-05-29,42.37,1.1848791671042913
3037,Desconhecido,Previdenciário,2024-03-29,42.22,1.1848791671042913
3038,Desconhecido,Previdenciário,2024-01-05,42.42,1.1848791671042913
