id_fundo,data_cota,cotacao,rentabilidade_dia,volume_negociado
186,04/05/2024,97.7542,-0.021979,619669
161,2024-04-03,55.3277,-0.014266,723220
141,2024-04-22,83.43,-0.028084,842207
94,2024-03-31,70.7985,-0.006429,-601865
185,2024-01-26,0.0001,0.027227,51023
46,2024-05-12,17.1093,0.001739,513867
41,2024-05-01,19.9101,0.037792,376639
47,2024-01-07,96.5232,0.000851,-48762
166,24/01/2024,50.0844,-0.007403,561884
9,2024-04-14,66.547,-0.008912,38719
159,2024-03-20,73.7281,0.013478,834326
88,2024-05-05,39.7799,-0.006343,481578
168,2024-05-01,56.9194,0.023575,198834
158,2024-02-10,44.8476,-0.027095,311794
89,13/01/2024,90.9809,-0.02064,334929
88,2024-02-28,39.4021,-0.015781,246424
33,2024-01-12,0.0001,0.005297,-66641
66,2024-02-19,7852.8511,-0.035668,914177
48,2024-03-16,65.4342,-0.01224,822314
24,2024-04-04,62.4861,0.045087,30020
9,2024-01-03,66.547,-0.008912,224601
116,2024-05-25,22.9942,-0.005915,821827
195,2024-02-24,59.0295,0.00209,471544
94,02/02/2024,70.5866,-0.009402,216161
165,2024-05-16,57.95,0.012188,304008
8,27/03/2024,77.3151,-0.000475,556021
186,2024-01-27,9828.0919,-0.016709,35697
81,2024-02-14,23.8753,0.001361,448720
132,2024-05-23,19.7263,-0.00838,-858076
86,2024-04-07,64.2251,0.000771,543535
1,2024-01-25,31.0706,-0.021965,999430
154,2024-03-17,16.5929,0.017903,520504
82,2024-02-04,62.1167,0.001785,580876
120,2024-01-24,33.8348,0.004402,522000
182,2024-04-03,55.3911,-0.019363,540912
10,2024-04-05,38.3899,0.028045,326504
147,2024-01-26,39.7931,0.020631,683137
121,2024-01-01,51.356,0.024326,965328
163,2024-02-28,1743.5497,0.005416,78878
49,2024-05-21,50.876,0.028464,833453
89,2024-04-16,92.1472,-0.008086,-96223
139,2024-02-19,3354.6973,-0.020654,538729
48,2024-02-18,65.7224,-0.007889,276501
25,11/01/2024,14.6146,0.014581,732677
146,2024-01-11,51.7584,0.024436,724231
71,2024-03-25,25.2169,0.018606,492845
82,2024-01-22,61.9389,-0.001081,517886
149,2024-02-01,64.3995,-0.009949,826157
141,2024-03-12,8448.8592,-0.015752,510549
160,11/05/2024,19.54,0.036384,496153
50,2024-05-19,58.022,0.035174,688543
200,2024-05-20,20.7105,-0.010361,934605
54,2024-03-17,64.9534,0.00532,787205
17,2024-01-29,8436.8272,-0.010538,852724
125,2024-02-01,45.255,0.002956,-108710
51,2024-04-13,14.5769,-0.014034,292191
97,2024-04-29,36.0774,0.007697,701546
40,2024-03-21,88.9588,0.010109,905160
146,2024-05-13,0.0001,0.018955,421282
49,2024-02-07,51.0479,0.031939,957655
133,2024-01-16,101.2658,0.038403,623954
178,2024-03-27,11.4581,-0.014957,-261493
76,2024-05-16,34.9418,-0.00807,385445
27,2024-03-12,17.8087,-0.019316,653041
33,2024-03-18,18.1759,0.004333,208639
45,2024-02-21,81.9561,-0.00572,107379
159,2024-03-29,71.9631,-0.010784,342951
165,2024-05-24,58.0321,0.013623,537101
140,2024-05-09,47.1772,0.014702,563918
5,2024-03-05,82.0578,0.013766,41141
116,2024-04-05,23.468,0.014568,474583
28,2024-01-15,68.9236,-0.004811,174725
17,2024-04-26,87.4406,0.025494,525255
70,2024-01-25,72.0934,-0.11643,960381
112,30/03/2024,90.2487,-0.051021,532978
147,2024-04-28,39.7599,0.019778,302689
32,2024-03-23,22.1082,0.012259,409912
65,2024-04-13,47.9947,0.001597,897249
115,2024-03-03,34.7084,0.009204,124470
119,2024-03-24,0.0001,-0.027636,69211
60,2024-04-21,5960.8843,0.034915,831165
70,2024-04-24,81.3343,-0.003174,204218
11,2024-03-17,20.204,0.004138,329406
42,27/04/2024,17.1426,0.011621,960528
111,2024-02-19,17.3559,0.000213,360283
52,01/04/2024,35.011,0.034542,233035
92,2024-02-16,25.3061,0.021114,270796
156,2024-03-15,59.6738,-0.025781,923819
179,2024-05-23,55.7452,0.088913,-461048
9,11/04/2024,65.7732,-0.020437,327996
56,2024-05-05,73.5667,0.034038,415140
96,2024-03-31,89.5142,-0.027462,202129
72,2024-02-28,43.9975,0.007203,484703
2,2024-01-08,46.6691,-0.020178,241263
111,2024-05-24,16.9779,-0.021573,302846
102,2024-03-17,63.5574,-0.002423,653896
116,2024-04-27,22.4257,-0.030492,569820
69,2024-01-09,40.3905,-0.008692,942678
68,2024-05-19,34.7531,-0.003284,176121
185,2024-04-19,48.323,-0.006358,978535
165,03/04/2024,57.6486,0.006925,763464
74,2024-01-07,17.3024,0.013813,732210
188,04/04/2024,41.7314,-0.047565,999892
153,2024-02-24,96.3756,0.009609,511375
64,2024-03-25,82.7555,-0.011016,552784
33,2024-05-22,17.9428,-0.008542,346898
149,2024-04-05,63.172,-0.02882,597422
156,2024-04-28,60.4036,-0.013865,135355
65,2024-01-08,4881.6213,0.01874,793354
95,2024-01-13,11.7334,0.011224,249684
33,2024-02-06,18.326,0.01263,487665
131,2024-04-09,41.1739,-0.03439,195578
7,2024-03-04,26.0041,-0.029851,149567
75,2024-04-26,92.5737,0.00879,413716
56,2024-05-10,70.7336,-0.005784,402523
170,2024-05-25,88.1427,-0.021005,756479
6,2024-03-26,90.7386,-0.025475,-450038
101,2024-03-31,68.7504,-0.018322,774692
33,2024-05-19,18.2255,0.007077,103049
50,2024-01-05,5534.9724,-0.012502,-77200
86,2024-04-16,63.484,-0.010777,531717
142,2024-02-17,40.9957,0.006412,866962
165,2024-03-24,54.652,-0.045416,151577
110,2024-03-15,0.0001,0.018541,955881
32,2024-03-22,22.1058,0.012153,575705
23,2024-04-01,59.9478,0.022831,328019
68,2024-05-09,35.0938,0.006487,651282
19,2024-01-09,92.118,0.01482,937503
134,2024-03-22,24.115,0.034929,618975
188,03/05/2024,42.3087,-0.034389,82199
180,2024-01-11,31.916,-0.00535,470534
44,2024-01-22,22.8167,0.00188,769335
67,2024-04-30,78.4311,0.013459,663033
106,2024-01-26,39.7826,-0.01539,693899
66,2024-04-27,81.8278,0.004848,687368
39,2024-04-29,8323.7085,0.018177,264915
174,03/05/2024,0.0001,-0.026605,550888
89,2024-02-21,91.0431,-0.01997,-191568
162,2024-02-09,9355.0399,0.010945,370527
84,2024-02-02,61.2901,0.03312,-556533
190,2024-03-01,80.2085,-0.005938,402278
89,2024-02-23,93.0998,0.002169,464256
32,2024-02-05,22.1256,0.01306,599740
15,2024-02-07,45.1793,0.003683,870787
4,2024-03-06,2488.237,0.009772,51290
82,2024-05-21,62.2154,0.003378,300782
127,2024-03-07,80.3426,0.015195,310926
79,2024-01-10,57.5485,-0.037366,703124
72,2024-03-21,43.0555,-0.014363,182373
54,2024-02-09,0.0001,-0.022069,982993
109,2024-01-06,11.985,0.007442,404857
121,2024-02-19,51.6627,0.030444,6212
80,03/01/2024,71.8279,0.013135,-887911
193,2024-04-14,14.9556,0.04907,648028
159,2024-02-08,74.8557,0.028978,123958
198,2024-05-27,88.569,0.000215,552294
145,2024-03-01,0.0001,0.004426,-520623
44,2024-02-04,22.9506,0.007761,474478
58,2024-03-03,0.0001,-0.005051,-231110
91,2024-04-03,80.8431,0.021079,619980
186,2024-02-09,101.1055,0.011551,171706
2,2024-05-28,49.3664,0.036451,984881
31,2024-05-11,64.8622,-0.012832,568524
162,2024-01-27,93.3506,0.008787,898099
193,2024-05-23,14.4319,0.012338,252282
187,2024-02-15,87.5977,0.055455,637018
200,2024-02-17,21.1961,0.012842,654692
43,2024-01-29,25.8619,-0.026786,650438
58,2024-01-29,86.0549,-0.012021,768162
102,2024-01-27,63.3473,-0.00572,875023
131,2024-03-30,40.9142,-0.040481,747492
170,2024-01-18,91.3574,0.0147,589734
91,22/02/2024,0.0001,0.028615,220896
91,2024-04-21,83.52,0.05489,810300
22,2024-05-08,87.3725,0.006072,880997
111,2024-03-19,17.6577,0.017606,285636
129,2024-04-05,80.734,-0.004405,454194
196,2024-02-01,90.9078,0.008547,632229
179,2024-05-27,51.728,0.010442,457528
36,2024-02-22,87.5957,0.037822,713403
162,2024-02-16,91.1349,-0.015158,441896
101,2024-05-03,69.7611,-0.00389,595395
134,04/05/2024,24.0414,0.031771,123563
24,2024-02-05,58.3922,-0.023384,202075
41,2024-04-02,19.0505,-0.007011,238817
156,2024-01-14,61.6363,0.00626,237100
38,2024-03-17,93.2766,-0.002142,183808
49,2024-02-01,51.0214,0.031404,305446
40,2024-04-04,86.0932,-0.022429,116478
68,2024-04-26,34.4749,-0.011264,154511
157,2024-03-31,30.861,0.030423,176847
3,2024-05-11,45.7175,0.009796,427161
127,2024-01-04,78.099,-0.013155,512682
86,2024-03-28,65.4794,0.020315,627842
8,2024-04-22,78.3895,0.013414,157377
2,2024-02-24,49.0148,0.02907,464607
100,2024-04-18,91.741,-0.013131,492117
67,2024-04-17,7540.8458,-0.025599,150930
196,2024-03-03,88.3433,-0.019904,999741
151,2024-04-22,72.5967,0.005538,282639
145,2024-03-05,13.8766,0.008344,843103
175,2024-01-10,44.0705,-0.006018,382727
34,2024-04-27,49.0538,-0.015205,485307
23,2024-01-29,59.6294,0.017397,453660
84,2024-01-19,58.2505,-0.018117,246270
63,2024-02-09,5416.3062,0.005566,985368
31,2024-01-16,63.5906,-0.032185,270061
103,2024-01-21,69.4279,-0.027588,755165
37,2024-03-12,84.2721,-0.013417,155490
26,2024-02-22,34.9985,0.014609,286160
85,2024-01-10,71.8314,-0.004229,803048
116,2024-03-16,23.6062,0.020544,777715
41,2024-04-17,20.3767,0.062113,911130
62,2024-05-08,42.6953,-0.011315,743802
177,2024-05-13,47.7418,0.032067,561840
166,2024-04-27,51.6153,0.022938,949992
192,2024-01-19,56.8274,-0.025115,794352
16,2024-01-29,58.4459,-0.007117,698914
63,2024-05-16,5420.3179,0.00631,927496
108,2024-01-24,79.6544,-0.020758,343083
102,2024-03-07,65.0522,0.021039,361005
61,2024-05-02,63.9386,0.016005,402411
153,2024-01-23,94.0444,-0.014812,816836
183,2024-03-02,38.5355,0.011655,869483
84,2024-01-13,58.6001,-0.012223,89418
150,2024-03-09,26.9027,0.025283,594591
154,2024-03-24,1631.3872,0.000787,790769
61,2024-02-07,64.683,0.027835,190329
190,2024-05-27,81.9888,0.016126,461679
48,2024-02-12,65.1313,-0.016813,584680
147,08/02/2024,37.577,-0.036208,12972
175,2024-03-05,44.5601,0.005026,79265
16,08/05/2024,55.1566,-0.062995,111625
25,2024-01-31,14.4277,0.001604,110981
162,2024-01-11,91.0879,-0.015665,243305
30,2024-03-20,83.0385,0.019024,866564
28,2024-02-17,71.0069,0.02527,411538
121,14/04/2024,49.5403,-0.011889,591043
30,19/03/2024,80.158,-0.016325,522703
33,2024-05-18,17.6313,-0.025759,803000
82,2024-02-14,61.2788,-0.011727,728817
1,2024-01-13,0.0001,-0.010624,139921
17,2024-01-11,87.8156,0.029892,844544
111,2024-05-12,17.3986,0.002673,267704
30,2024-04-10,79.5043,-0.024346,978968
111,2024-01-26,17.7797,0.024635,204741
25,28/01/2024,14.4765,0.004995,501994
127,2024-03-01,77.2477,-0.023912,908684
190,2024-05-23,81.289,0.007453,397651
186,2024-03-13,100.1709,0.0022,675250
117,2024-05-27,85.3921,-0.005672,34353
13,2024-05-20,26.6447,-0.003568,642338
90,2024-05-24,23.9931,0.013553,320612
171,2024-04-12,22.4978,-0.046699,490739
36,2024-03-22,85.5912,0.014072,42114
180,2024-01-06,32.5015,0.012898,626221
143,10/01/2024,88.4786,0.011565,837101
176,2024-04-23,69.4829,-0.020381,69547
163,2024-04-09,17.0759,-0.01532,778076
198,2024-02-17,86.963,-0.017922,377342
94,2024-04-17,72.2688,0.014205,989462
177,2024-03-14,45.1686,-0.02356,107321
87,2024-01-08,80.0965,-0.064796,415324
175,2024-01-02,44.3937,0.001272,950413
73,2024-05-22,70.9808,-0.02384,537982
93,2024-03-23,16.7557,0.002372,719025
101,2024-01-29,71.8278,0.025619,514572
57,2024-04-24,29.873,0.002537,940929
46,2024-02-14,16.6558,-0.02481,496902
65,2024-05-01,48.1116,0.004036,334158
51,2024-01-21,14.6289,-0.010517,516318
9,2024-05-12,68.5737,0.021272,46471
175,2024-01-31,0.0001,0.015409,143043
45,2024-01-30,81.7018,-0.008804,597614
160,2024-05-07,19.5776,0.038376,434484
42,2024-04-30,16.6898,-0.015099,922283
20,2024-04-22,56.5038,0.036983,984131
100,2024-01-27,89.8245,-0.033746,-375835
66,2024-01-10,79.1114,-0.02851,157090
180,2024-04-30,32.4307,0.010692,722379
9,2024-05-13,67.0869,-0.000871,547963
134,2024-02-02,2306.8149,-0.009998,795614
82,2024-05-08,62.4535,0.007217,745263
177,2024-05-16,44.9232,-0.028865,420369
142,2024-05-16,0.0001,0.001383,90503
16,2024-04-28,59.175,0.005269,573044
17,2024-04-23,87.2997,0.023842,874915
21,2024-05-14,39.3475,0.010037,903594
129,2024-02-22,84.5155,0.042228,795320
36,2024-01-05,87.1346,0.032358,168053
144,2024-01-08,32.0378,0.023756,83193
157,2024-01-16,30.3949,0.014861,664085
94,2024-04-05,71.5443,0.004038,460230
56,2024-02-08,69.8386,-0.018363,-377298
20,2024-03-22,55.2579,0.014118,670921
195,2024-03-09,58.5889,-0.00539,156544
13,2024-01-25,27.5597,0.03065,56253
187,2024-03-18,83.8277,0.010031,88623
54,2024-03-04,64.3666,-0.003762,956405
41,2024-01-17,19.3453,0.008356,37498
117,2024-05-13,86.0108,0.001532,499251
161,2024-05-22,55.9255,-0.003616,619255
6,2024-03-25,91.3982,-0.018392,370715
165,2024-03-18,57.8977,0.011275,895054
111,2024-03-15,17.1104,-0.013937,432872
67,2024-03-04,75.927,-0.018899,663028
26,2024-01-26,34.6526,0.004582,519735
6,2024-01-31,91.099,-0.021605,596262
186,2024-04-10,99.6542,-0.00297,759757
90,2024-05-16,22.9653,-0.029862,750560
197,2024-01-11,13.8552,0.040962,501437
160,10/04/2024,18.4921,-0.019197,899825
57,2024-05-23,29.5692,-0.007657,747011
72,2024-03-05,44.0185,0.007683,619661
7,2024-04-15,27.5259,0.026924,989077
172,2024-03-30,55.0651,-0.00882,508062
102,2024-04-15,63.6162,-0.0015,836023
7,2024-04-16,27.0909,0.010695,727358
152,2024-05-27,25.823,0.039451,165687
191,2024-03-22,98.8668,-0.005027,-918371
74,2024-04-01,17.034,-0.001915,236062
146,2024-01-07,50.0021,-0.010326,468478
43,2024-01-03,26.9306,0.013429,247086
200,2024-03-19,21.1116,0.008804,937723
159,2024-04-19,72.3727,-0.005153,807272
74,2024-04-29,17.3763,0.018146,965478
90,2024-01-08,24.0712,0.016853,480670
159,2024-04-07,72.5319,-0.002965,946825
4,22/01/2024,25.0064,0.014807,104303
91,2024-03-03,0.0001,0.017158,600145
19,22/03/2024,123.5889,0.361521,-190328
119,2024-05-06,45.0728,0.013685,835742
93,2024-04-18,16.6807,-0.002111,887994
51,2024-03-14,15.2902,0.034217,744060
41,2024-05-12,19.3077,0.006392,937306
85,2024-01-04,72.1714,0.000484,7251
126,2024-04-22,87.2377,0.012881,813190
167,30/01/2024,48.5497,-0.011522,728539
150,2024-01-14,26.3244,0.003244,645318
193,2024-02-06,14.1316,-0.008728,752723
193,2024-04-07,14.1091,-0.010303,428206
42,2024-05-20,16.7384,-0.012231,85874
11,2024-02-19,20.3058,0.0092,882796
80,2024-01-21,70.8887,-0.000111,529107
105,06/05/2024,87.6876,0.033528,193504
12,2024-02-23,68.0926,0.001656,137131
48,2024-03-12,64.3403,-0.028753,57857
35,2024-03-14,5386.7716,0.003049,295995
51,2024-01-11,14.938,0.010396,819130
170,2024-05-19,88.0191,-0.022378,572394
134,2024-05-26,23.6718,0.015909,896293
12,2024-02-05,67.6492,-0.004867,795934
15,2024-05-06,0.0001,0.024869,47196
4,2024-05-06,24.2091,-0.017552,237796
26,2024-01-10,33.8031,-0.020045,784981
33,2024-01-20,18.3624,0.014639,863717
127,2024-03-10,78.4164,-0.009144,150575
161,2024-01-08,55.1536,-0.017369,597397
200,2024-04-27,20.8777,-0.002373,251089
58,2024-03-26,84.4969,-0.029907,713661
149,2024-05-09,62.2041,-0.0437,468348
189,2024-04-16,54.3578,-0.014508,129668
174,16/05/2024,38.9559,0.048951,928388
139,2024-01-05,0.0001,-0.019996,239626
174,2024-05-05,37.1376,-8e-06,76439
106,2024-03-17,39.7316,-0.016653,376344
162,2024-03-29,92.1402,-0.004294,559539
19,2024-01-21,91.6766,0.009958,37814
113,2024-02-12,26.4,0.02359,560006
77,2024-01-29,47.2905,0.0131,48967
86,2024-01-27,64.4627,0.004474,943601
152,2024-04-10,25.1513,0.012413,941122
79,2024-04-12,61.1019,0.022075,636581
33,2024-01-10,17.8802,-0.012002,934508
56,2024-05-13,71.3986,0.003564,750067
64,2024-04-08,84.5367,0.01027,938861
150,2024-03-31,26.3314,0.003511,812773
35,2024-04-04,54.386,0.0127,543438
97,2024-05-04,35.0237,-0.021734,660242
30,2024-01-04,80.1218,-0.016768,396597
187,2024-03-30,84.9144,0.023124,911804
123,2024-04-26,36.1165,0.034318,770575
20,2024-01-07,55.5973,0.020346,828661
82,2024-01-28,61.7351,-0.004368,859892
199,2024-04-05,76.7559,-0.008417,109614
173,09/01/2024,0.0001,0.028337,438044
5,2024-04-13,78.3935,-0.031503,262166
72,2024-05-26,43.0709,-0.01401,485107
69,2024-04-12,40.6765,-0.001671,902982
40,2024-05-26,89.8975,0.020768,363073
127,2024-04-20,79.5586,0.005289,489863
156,2024-05-11,5984.4378,-0.022995,341100
120,2024-04-23,33.7761,0.002659,912112
158,2024-05-08,45.3788,-0.015572,443965
14,2024-04-02,25.3576,-0.019595,63831
145,2024-05-19,18.9408,0.376332,539223
102,2024-03-24,63.4935,-0.003425,357746
65,2024-05-22,47.0317,-0.0185,585889
157,2024-01-13,29.639,-0.010379,925042
69,2024-01-16,41.9713,0.030106,-891077
102,2024-01-03,63.1904,-0.008183,633265
150,2024-05-23,25.8915,-0.013255,-452659
50,12/04/2024,58.4148,0.042183,218860
163,2024-05-29,17.2972,-0.002557,560915
126,2024-05-09,86.0517,-0.000889,528650
92,2024-01-23,25.6121,0.033461,260121
145,19/01/2024,13.5957,-0.012073,363490
66,2024-02-20,82.1661,0.009003,824449
95,2024-05-26,11.8818,0.024008,628769
71,2024-04-04,2431.1629,-0.017962,633110
42,2024-04-29,17.1311,0.010941,962181
127,2024-04-18,78.1904,-0.011999,429787
170,2024-01-06,90.32,0.003178,353463
21,2024-03-17,3842.638,-0.013607,688113
64,2024-02-24,85.2852,0.019215,189703
151,2024-02-09,74.2187,0.028005,574188
112,2024-05-20,98.3017,0.033657,417857
134,2024-04-27,23.4309,0.00557,294507
175,2024-03-30,45.6165,0.028851,373819
185,2024-01-17,50.8,0.044576,245852
115,2024-03-29,35.05,0.019136,916200
34,2024-02-02,49.719,-0.001849,825031
93,2024-03-19,17.7222,0.060194,935713
45,2024-01-23,82.6447,0.002634,773463
142,2024-05-01,40.4312,-0.007446,-416738
168,2024-03-15,54.2349,-0.024701,583250
186,2024-02-20,99.8812,-0.000698,673896
194,2024-02-24,7091.2802,0.001061,56958
162,23/03/2024,90.6535,-0.02036,108877
61,12/02/2024,62.4902,-0.00701,288876
154,2024-04-06,16.7802,0.029394,566174
155,2024-03-24,42.78,0.017725,181830
52,2024-04-03,34.4118,0.016837,725050
150,2024-05-18,26.0454,-0.00739,733865
84,2024-03-03,60.0542,0.012288,101444
70,2024-05-11,80.0736,-0.018624,986312
97,2024-05-09,35.0419,-0.021226,729382
109,03/05/2024,8.594,-0.277601,335951
125,2024-03-21,45.0903,-0.000694,461331
197,2024-02-20,13.0996,-0.015808,174215
200,2024-03-12,20.5365,-0.018675,464536
26,2024-05-10,34.7213,0.006575,414252
47,2024-05-07,93.2457,-0.033134,648724
149,2024-02-25,65.0327,-0.000214,574327
110,2024-05-15,18.0339,-0.008726,770216
128,2024-01-07,23.3733,0.021211,380677
88,2024-05-25,40.5469,0.012815,722410
155,2024-04-07,42.7169,0.016224,895796
22,30/04/2024,88.0959,0.014401,995022
40,2024-03-28,86.7991,-0.014414,551018
139,2024-02-25,34.5542,0.008749,540243
47,2024-02-06,9833.6827,0.019656,746495
98,2024-04-09,67.3519,0.003241,412024
103,2024-01-29,71.4431,0.000637,856743
196,2024-05-08,0.0001,-0.027662,72884
63,2024-04-09,55.0396,0.02184,29546
167,2024-01-18,49.3348,0.004461,970006
154,2024-01-07,15.9781,-0.019814,867233
116,2024-01-31,23.0155,-0.004993,707258
37,2024-04-06,85.4989,0.000944,-774811
51,2024-05-09,15.1194,0.022665,-356811
69,2024-02-28,39.4314,-0.032231,66767
49,2024-01-15,50.6172,0.023232,172065
198,2024-01-29,90.7137,0.024435,427392
17,01/02/2024,85.7907,0.006144,403883
85,2024-01-07,72.4132,0.003836,663133
199,2024-05-27,7561.4048,-0.023168,504728
32,2024-02-15,22.1038,0.01206,768264
186,2024-02-01,98.6985,-0.012531,748598
22,2024-03-05,86.2005,-0.007424,939830
171,2024-05-04,23.5153,-0.003586,113624
45,2024-05-14,84.5677,0.025964,776017
155,2024-03-14,41.4032,-0.015027,494480
122,2024-01-11,25.0792,-0.00268,-994421
24,2024-01-02,57.2865,-0.041878,903790
48,2024-03-20,68.1782,0.029182,875745
17,2024-04-11,85.8389,0.006709,647235
5,2024-03-04,83.5041,0.031635,265399
129,2024-03-18,0.0001,0.009541,37065
194,2024-01-29,69.3007,-0.021697,916264
29,2024-04-16,24.4721,-0.007414,999647
173,2024-04-20,5206.6187,0.041472,227514
35,2024-05-24,54.4136,0.013213,929112
183,2024-02-11,37.0422,-0.027547,648022
87,2024-02-01,0.0001,-0.004563,49415
54,11/04/2024,63.5311,-0.016693,510255
165,2024-02-16,58.7757,0.026612,450914
14,2024-01-10,25.9963,0.005096,245754
91,2024-04-23,81.2187,0.025824,135731
11,2024-04-26,20.027,-0.004658,3685
166,18/01/2024,48.2475,-0.043808,432438
70,2024-01-27,80.9891,-0.007404,404376
94,2024-03-12,69.7877,-0.020614,764237
60,2024-05-03,58.1835,0.01017,59687
16,2024-05-29,56.5296,-0.039671,363828
28,2024-04-29,67.9498,-0.018871,642799
181,2024-03-20,48.875,-0.023205,694085
191,2024-01-10,94.4801,-0.049174,550729
164,2024-02-26,83.8423,-0.031657,434812
130,2024-02-16,27.7542,-6.3e-05,83549
80,2024-01-08,71.3813,0.006836,197163
133,2024-01-24,97.3192,-0.002066,299054
166,2024-02-29,49.4143,-0.020684,431753
91,2024-05-15,79.8829,0.008952,414148
43,17/02/2024,27.3148,0.027887,178204
66,2024-03-12,80.8819,-0.006768,754001
119,2024-02-28,44.8721,0.009171,422578
130,2024-02-10,28.2664,0.018392,409594
138,2024-04-22,67.4646,0.047016,565595
117,2024-01-09,87.3548,0.017182,745052
192,2024-05-19,58.7264,0.007462,444579
81,2024-03-07,23.7648,-0.003277,-289197
181,2024-03-28,50.1935,0.003147,853227
148,2024-02-08,46.5618,-0.008105,64623
43,2024-03-01,27.1625,0.022157,103735
189,18/05/2024,55.7393,0.010538,345979
198,2024-03-01,86.5531,-0.022551,658847
190,2024-03-17,80.7661,0.000972,744012
17,2024-05-28,85.6306,0.004267,827886
38,2024-01-05,95.205,0.018488,969402
25,2024-04-30,14.6156,0.014653,951596
109,2024-04-01,11.6286,-0.022515,982070
7,2024-05-20,27.1064,0.011274,414597
174,2024-02-15,36.8153,-0.008686,963270
163,2024-02-25,17.3132,-0.001637,404688
171,2024-02-09,23.3553,-0.010364,967919
141,06/02/2024,84.7846,-0.012303,669030
71,2024-05-20,2562.6537,0.035152,-704554
148,2024-02-09,46.7251,-0.004626,963194
105,2024-04-22,82.6426,-0.025934,878360
41,2024-03-30,19.3303,0.007569,599963
63,2024-02-24,53.4758,-0.007193,688130
19,2024-03-19,90.7511,-0.000238,676034
58,2024-04-19,8351.1176,-0.041224,98630
34,01/01/2024,49.0272,-0.015738,319453
115,2024-05-14,34.3846,-0.000211,238806
144,2024-04-13,30.3661,-0.029665,693412
167,2024-03-23,49.0799,-0.000728,112163
127,2024-02-19,78.0883,-0.013289,-496168
143,2024-05-11,89.9456,0.028338,461884
146,2024-02-04,50.7109,0.003703,102556
25,2024-02-23,14.5204,0.008044,900540
75,22/05/2024,92.1376,0.004038,130144
54,2024-01-07,63.6157,-0.015385,654685
50,2024-04-23,55.5808,-0.008379,605558
91,2024-05-03,77.7978,-0.017383,251415
79,12/02/2024,59.9969,0.003591,506650
164,2024-05-07,88.2373,0.019102,356321
83,2024-02-17,58.5913,-0.009599,155840
117,2024-01-10,86.4274,0.006382,216324
110,2024-01-16,18.4932,0.016521,627595
138,2024-02-20,65.2816,0.013138,886553
144,2024-04-07,32.1022,0.025814,724593
29,2024-01-14,23.9172,-0.029917,698267
65,2024-04-25,47.7446,-0.003623,150170
156,2024-01-05,62.5358,0.020945,-80574
85,2024-05-23,69.9239,-0.030673,936787
41,2024-05-13,19.3372,0.007929,850615
46,2024-03-13,17.3045,0.013167,9357
115,2024-04-20,34.9142,0.015189,48842
159,2024-04-12,72.9774,0.003159,68326
165,2024-01-12,56.5573,-0.012136,295707
156,2024-03-16,62.8201,0.025585,932708
63,2024-05-18,54.9422,0.020031,167431
22,2024-01-15,88.3805,0.017679,47246
141,2024-02-24,83.4711,-0.027605,709475
128,2024-04-02,22.1817,-0.030855,323454
146,2024-04-06,50.9074,0.007592,304687
120,2024-03-21,3410.8232,0.012518,625363
90,07/03/2024,22.998,-0.028484,218074
124,2024-04-27,19.6826,-0.010858,785128
43,2024-01-30,26.6938,0.004518,298882
153,2024-05-06,9322.8406,-0.02336,644593
114,2024-05-21,85.6398,-0.000503,72005
148,2024-05-22,47.8921,0.020233,317265
157,2024-03-11,29.8744,-0.002518,8285
134,2024-02-22,0.0001,0.031292,989962
152,2024-03-06,24.9184,0.003038,755175
74,28/03/2024,17.0513,-0.000899,590944
66,2024-03-29,78.0378,-0.041693,375913
76,07/03/2024,35.959,0.020806,717759
20,2024-02-02,54.039,-0.008251,965786
161,2024-05-04,55.2182,-0.016218,803383
196,2024-04-21,91.2978,0.012874,411439
37,14/01/2024,86.3876,0.011349,-295975
47,2024-04-03,96.6152,0.001804,704470
145,2024-04-29,13.8209,0.004293,924219
90,2024-01-05,24.2483,0.024333,746470
153,2024-04-28,91.8617,-0.037678,275265
53,2024-02-26,4413.5743,-0.020657,864502
171,2024-05-14,23.4768,-0.005218,139621
70,2024-02-14,9580.6218,0.174193,376540
118,2024-04-01,25.6125,0.008365,554741
181,2024-05-06,50.5831,0.010932,786675
22,2024-02-08,85.4621,-0.015926,687367
140,2024-01-23,48.1039,0.034633,892903
117,2024-03-27,8659.1558,0.008294,41194
44,2024-02-18,22.1941,-0.025457,419898
143,17/01/2024,84.6232,-0.032512,381272
155,2024-01-22,41.8807,-0.003669,707132
135,2024-05-17,35.9343,0.013666,211887
146,2024-04-21,50.9323,0.008086,144181
46,29/05/2024,16.85,-0.013444,181175
161,2024-04-04,56.7518,0.011105,124408
113,2024-05-17,25.6417,-0.005811,18604
123,2024-04-12,34.4195,-0.014282,608322
167,2024-05-23,47.4137,-0.034653,19150
196,2024-05-20,89.8181,-0.003542,454606
86,2024-03-26,62.1436,-0.031664,726323
54,2024-02-11,64.9471,0.005223,713775
33,2024-04-30,18.2991,0.011143,222478
111,2024-03-28,17.4483,0.005539,215913
32,2024-05-28,22.2944,0.020788,555535
193,2024-04-27,14.4597,0.01429,477067
46,2024-01-09,16.6714,-0.023898,67615
146,19/03/2024,49.9807,-0.010749,781276
60,2024-01-25,59.1455,0.026871,476568
165,2024-04-02,56.5944,-0.011488,481549
32,2024-05-13,21.8064,-0.001556,785942
39,2024-03-14,80.3863,-0.016695,878966
96,2024-04-11,91.3949,-0.007029,919386
