id_fundo,nome_fundo,categoria,data_inicio,patrimonio_inicial,taxa_administracao,data_cota,cotacao,rentabilidade_dia,volume_negociado,z-score
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-22,16.63,0.02,405812,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-09,16.09,-0.013,63318,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-02-29,15.97,-0.02,707359,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-02-26,16.05,-0.015,768915,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-26,16.06,-0.014,886625,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-06,16.78,0.029,566174,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-30,0.0,-0.021,892086,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-05-28,16.0,-0.018,701286,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-02-06,16.16,-0.009,610627,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-11,16.49,0.011,475562,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-18,15.78,-0.032,630728,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-05,16.81,0.031,847297,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-05-13,16.26,-0.002,473398,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-02-07,16.25,-0.003,794278,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-02-26,16.05,-0.015,768915,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-05-20,16.31,0.0,86493,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-02-02,16.7,0.025,357884,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-05-11,15.32,-0.06,164968,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-02-18,16.47,0.01,109875,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-05-09,0.0,-0.003,485665,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-20,16.13,-0.01,544364,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-30,15.88,-0.026,334487,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-02-04,16.68,0.023,12697,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-09,16.12,-0.011,886594,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-16,16.39,0.005,780415,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-05-19,16.57,0.016,956351,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-15,300.1268165859564,0.003,955474,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-20,16.24,-0.004,400007,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-05-12,16.08,-0.013,891796,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-04,16.75,0.028,79675,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-06,0.0,0.003,302718,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-21,16.16,-0.009,277372,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-26,16.06,-0.014,886625,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-05-14,16.31,0.0,704511,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-02-15,16.65,0.021,987681,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-02-03,16.45,0.009,343574,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-02,16.48,0.011,877731,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-05-29,15.98,-0.02,19192,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-02-01,16.27,-0.002,591871,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-07,16.37,0.004,525939,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-14,16.2,-0.006,257550,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-29,16.56,0.016,893958,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-05-21,16.25,-0.003,487208,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-02-13,15.69,-0.037,776824,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-17,16.59,0.018,520504,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-24,300.1268165859564,0.001,790769,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-06,16.78,0.029,566174,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-07,15.98,-0.02,867233,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-02-20,0.0,-0.006,172938,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-23,17.29,0.061,785697,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-02,15.82,-0.029,71016,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-05-08,16.38,0.005,657394,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-27,15.86,-0.027,593786,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-02-08,15.94,-0.022,23933,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-14,300.1268165859564,-0.002,534428,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-20,16.15,-0.009,935259,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-02-10,16.72,0.026,70138,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-05,16.32,0.001,657494,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-17,300.1268165859564,-0.022,8321,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-14,16.63,0.02,971638,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-16,300.1268165859564,-0.039,213416,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-27,16.33,0.002,407789,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-04,16.75,0.028,599939,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-12,15.87,-0.027,921596,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-08,16.44,0.009,120643,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-24,16.68,0.024,614024,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-12,16.08,-0.014,712185,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-13,16.64,0.021,359372,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-05-23,15.85,-0.028,625891,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-05-27,16.54,0.014,162095,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-08,16.34,0.002,464747,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-22,16.11,-0.012,307933,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-15,16.19,-0.007,75796,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-05-22,16.15,-0.009,74325,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-05-10,16.57,0.016,734306,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-02-16,16.28,-0.001,567966,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-23,16.22,-0.005,112793,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-02-05,15.94,-0.022,803815,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-02-23,16.0,-0.018,188736,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-01,16.39,0.006,347763,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-13,16.7,0.024,904120,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-05,17.05,0.046,369437,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-05-17,16.28,-0.001,948815,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-29,16.31,0.001,640960,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-31,16.28,-0.001,371294,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-25,16.47,0.01,419973,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-18,16.05,-0.015,899395,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-21,16.58,0.017,213370,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-19,16.49,0.012,128159,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-05-05,16.1,-0.012,475342,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-05-04,300.1268165859564,0.012,75417,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-29,16.56,0.016,893958,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-17,16.34,0.002,589313,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-05-06,300.1268165859564,-0.015,45164,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-04,16.27,-0.002,606010,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-16,16.35,0.003,843832,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-21,15.9,-0.024,271723,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-02-14,16.42,0.007,295160,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-02-17,300.1268165859564,0.011,630018,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-05-03,16.23,-0.004,398158,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-05-01,16.43,0.008,64920,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-23,16.1,-0.012,507695,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-09,16.51,0.013,445784,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-02-09,16.22,-0.005,78376,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-02,15.78,-0.032,270109,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-05-26,16.32,0.001,691582,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-07,16.21,-0.006,758058,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-30,15.51,-0.049,202814,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-05-15,16.44,0.009,876337,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-26,15.88,-0.026,714127,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-02-21,16.55,0.015,308070,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-03,16.24,-0.004,278377,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-08,16.46,0.009,176374,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-29,16.61,0.019,824374,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-11,16.24,-0.004,626238,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-02-24,16.28,-0.001,802653,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-18,17.29,0.061,355563,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-10,15.96,-0.021,896416,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-28,16.43,0.008,551836,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-25,15.8,-0.031,73187,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-11,15.89,-0.025,994795,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-02-22,300.1268165859564,0.017,937889,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-02-28,16.06,-0.015,793635,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-03,16.01,-0.018,376344,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-28,15.15,-0.071,964531,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-04-24,16.86,0.035,634901,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-03-31,16.08,-0.014,339904,-0.11364766161267496
154,Desconhecido,Renda Fixa,2012-10-30,2167976.69,0.72,2024-01-13,16.98,0.041,422146,-0.11364766161267496
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-03-18,46.4,0.003,144484,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-05-22,300.1268165859564,-0.007,177209,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-01-28,300.1268165859564,-0.005,478624,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-02-14,0.0,-0.011,751910,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-05-19,46.31,0.001,762821,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-01-16,300.1268165859564,0.022,777703,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-01-07,47.12,0.019,944273,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-02-09,44.84,-0.031,450790,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-03-30,45.75,-0.011,881042,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-02-25,43.81,-0.053,695077,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-03-06,45.53,-0.016,449841,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-01-23,45.85,-0.009,996424,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-03-03,300.1268165859564,0.013,194005,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-05-14,46.14,-0.003,914987,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-05-05,300.1268165859564,-0.031,956496,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-02-01,46.37,0.002,919651,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-01-03,45.33,-0.02,502965,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-05-08,47.53,0.028,70465,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-01-09,47.33,0.023,550403,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-04-01,45.84,-0.009,78044,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-03-16,46.2,-0.001,218524,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-03-11,44.24,-0.044,273615,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-05-07,46.32,0.001,967266,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-04-07,46.27,0.0,524786,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-05-27,46.73,0.01,237746,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-05-18,46.39,0.003,122468,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-05-11,0.0,0.012,763037,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-04-09,46.07,-0.004,500411,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-04-20,45.57,-0.015,493165,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-01-11,47.9,0.035,66195,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-03-10,48.29,0.044,855678,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-02-18,45.97,-0.006,178991,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-03-15,47.51,0.027,887332,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-03-12,300.1268165859564,-0.009,20626,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-01-12,46.76,0.011,82996,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-02-15,51.16,0.106,667837,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-01-08,46.58,0.007,815258,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-05-26,47.58,0.028,674709,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-01-24,0.0,0.003,566893,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-01-10,45.13,-0.024,547784,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-04-05,46.73,0.01,394608,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-04-13,46.92,0.014,840159,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-03-17,47.25,0.021,240119,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-02-22,45.32,-0.02,838925,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-05-26,47.58,0.028,674709,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-05-03,46.21,-0.001,586013,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-04-26,44.87,-0.03,630314,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-02-11,47.34,0.023,528655,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-05-29,300.1268165859564,0.001,147396,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-01-20,47.33,0.023,620115,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-03-09,35.06,-0.242,393063,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-01-29,46.71,0.01,484450,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-04-22,44.95,-0.028,73143,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-01-05,46.19,-0.002,355608,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-01-11,47.9,0.035,66195,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-04-11,46.06,-0.004,933198,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-04-08,46.49,0.005,193892,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-05-24,46.27,0.0,512896,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-02-10,45.38,-0.019,865076,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-02-07,46.02,-0.005,21615,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-01-06,48.28,0.044,850886,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-02-05,46.2,-0.001,946791,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-02-13,46.57,0.007,216142,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-02-03,45.43,-0.018,362098,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-01-02,46.29,0.001,414569,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-03-27,46.61,0.008,840222,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-02-16,44.94,-0.029,803205,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-05-06,46.31,0.001,78938,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-04-21,46.56,0.006,907271,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-01-19,46.45,0.004,381628,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-01-04,46.24,-0.0,768022,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-03-07,45.98,-0.006,778441,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-05-21,46.05,-0.005,539115,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-05-25,46.22,-0.001,367393,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-04-15,46.14,-0.002,162337,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-03-05,45.48,-0.017,283578,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-01-26,46.13,-0.003,495813,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-04-28,47.47,0.026,851893,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-04-06,46.45,0.004,916534,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-03-08,44.98,-0.028,21702,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-02-06,46.0,-0.006,931780,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-03-22,47.35,0.024,438492,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-04-17,45.39,-0.019,678183,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-04-14,45.85,-0.009,602305,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-03-01,44.14,-0.046,285207,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-05-01,45.99,-0.006,690605,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-05-17,46.68,0.009,584443,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-01-27,46.67,0.009,429055,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-03-17,47.25,0.021,240119,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-04-17,45.39,-0.019,678183,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-05-13,47.74,0.032,561840,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-03-14,45.17,-0.024,107321,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-05-16,44.92,-0.029,420369,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-05-15,46.81,0.012,774676,-0.8391501208580368
177,Desconhecido,Renda Fixa,2014-10-02,857893.49,1.84,2024-04-10,46.69,0.009,885299,-0.8391501208580368
